run_id,train_file,corruption_scheme,n_samples,n_features,d0,k0,k0_ratio,time_limit,mip_gap_target,status_name,solved_to_optimality,objective_value,best_bound,mip_gap,runtime_sec,node_count,selected_features,detected_outliers,estimated_z,selected_coefficients,train_lad_authentic,train_mae_all,train_mse_all,true_features,true_outliers,error_message
46,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,15,0.10,300.0,0.0001,OPTIMAL,True,0.8267430019435764,0.8267430019435764,0.0,0.17832493782043457,1.0,"[0,1,2,3,4]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.787612225807359,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",124.01145029154061,1.8158165316396329,11.619609695794367,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
47,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,23,0.15,300.0,0.0001,OPTIMAL,True,0.6212906212077023,0.6212906212077023,0.0,0.20678400993347168,1.0,"[0,1,2,3,4]","[0,14,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122258073628,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",93.19359318115707,1.8158165316396322,11.619609695794358,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
48,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,30,0.20,300.0,0.0001,OPTIMAL,True,0.533039954445357,0.533039954445357,0.0,0.19336915016174316,1.0,"[0,1,2,3,4]","[0,14,21,24,27,34,35,55,58,62,66,70,77,79,89,96,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122258073653,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",79.95599316680571,1.8158165316396322,11.619609695794354,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
49,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,15,0.10,300.0,0.0001,OPTIMAL,True,0.8267430019436013,0.8267430019436013,0.0,0.19991207122802734,1.0,"[0,1,2,3,4,22,29]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.7876122258073633,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""22"":0.0,""29"":0.0}",124.01145029154054,1.8158165316396322,11.619609695794361,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
50,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,23,0.15,300.0,0.0001,OPTIMAL,True,0.6212906212077094,0.6212906212077094,0.0,0.13478779792785645,1.0,"[0,1,2,3,4,13,30]","[0,14,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122258073728,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""13"":0.0,""30"":0.0}",93.19359318115694,1.8158165316396306,11.619609695794333,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
51,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,30,0.20,300.0,0.0001,OPTIMAL,True,0.5330399544453712,0.5330399544453712,0.0,0.17296600341796875,1.0,"[0,1,2,3,4,23,29]","[0,14,21,24,27,34,35,55,58,62,66,70,77,79,89,96,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122258073616,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""23"":0.0,""29"":0.0}",79.95599316680577,1.8158165316396324,11.619609695794361,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
52,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,15,0.10,300.0,0.0001,OPTIMAL,True,0.8267430019436013,0.8267430019435977,0.0,0.18102312088012695,1.0,"[0,1,2,3,4,20,28,29,39]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.7876122258073618,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""20"":0.0,""28"":0.0,""29"":0.0,""39"":0.0}",124.01145029154057,1.8158165316396324,11.619609695794361,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
53,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,23,0.15,300.0,0.0001,OPTIMAL,True,0.6212906212077094,0.6212906212077094,0.0,0.144395112991333,1.0,"[0,1,2,3,4,12,16,40,44]","[0,14,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122258073656,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""12"":0.0,""16"":0.0,""40"":0.0,""44"":0.0}",93.19359318115703,1.8158165316396317,11.619609695794354,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
54,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,30,0.20,300.0,0.0001,OPTIMAL,True,0.5330399544453712,0.5330399544453677,0.0,0.18872714042663574,1.0,"[0,1,2,3,4,9,10,12,17]","[0,14,21,24,27,34,35,55,58,62,66,70,77,79,89,96,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7876122258073609,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""9"":0.0,""10"":0.0,""12"":0.0,""17"":0.0}",79.95599316680577,1.8158165316396324,11.619609695794365,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
55,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,20,0.10,300.0,0.0001,OPTIMAL,True,0.8855357664622012,0.8855357664622012,0.0,0.18740606307983398,1.0,"[0,1,2,3,4]","[3,4,27,32,43,44,60,96,109,114,116,122,130,146,163,177,183,190,195,197]",-0.26206166519366747,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",177.10715329244766,1.9051480851949691,12.959663135903968,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
56,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,30,0.15,300.0,0.0001,OPTIMAL,True,0.6252608839711975,0.6252608839711975,0.0,0.20674991607666016,1.0,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.2620616651936658,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",125.05217679423984,1.9051480851949691,12.959663135903973,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
57,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,40,0.20,300.0,0.0001,OPTIMAL,True,0.525582324339851,0.525582324339851,0.0,0.21482515335083008,1.0,"[0,1,2,3,4]","[3,4,7,23,27,32,35,43,44,45,49,60,66,85,88,89,92,96,104,109,111,114,116,119,121,122,128,130,134,146,151,163,169,177,178,179,183,190,195,197]",-0.2620616651936669,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",105.11646486796931,1.9051480851949691,12.959663135903968,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
58,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,20,0.10,300.0,0.0001,OPTIMAL,True,0.8855357664622225,0.8855357664622225,0.0,0.2764430046081543,1.0,"[0,1,2,3,4,41]","[3,4,27,32,43,44,60,96,109,114,116,122,130,146,163,177,183,190,195,197]",-0.262061665193667,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""41"":0.0}",177.10715329244766,1.9051480851949691,12.959663135903968,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
59,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,30,0.15,300.0,0.0001,OPTIMAL,True,0.625260883971194,0.625260883971194,0.0,0.2414870262145996,1.0,"[0,1,2,3,4,24,29]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.262061665193667,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""24"":0.0,""29"":0.0}",125.05217679423984,1.9051480851949691,12.959663135903968,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
60,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,40,0.20,300.0,0.0001,OPTIMAL,True,0.525582324339851,0.525582324339851,0.0,0.17775583267211914,1.0,"[0,1,2,3,4,30,39]","[3,4,7,23,27,32,35,43,44,45,49,60,66,85,88,89,92,96,104,109,111,114,116,119,121,122,128,130,134,146,151,163,169,177,178,179,183,190,195,197]",-0.2620616651936669,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""30"":0.0,""39"":0.0}",105.11646486796931,1.9051480851949691,12.959663135903968,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
61,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,20,0.10,300.0,0.0001,OPTIMAL,True,0.8855357664622225,0.8855357664622225,0.0,0.18157196044921875,1.0,"[0,1,2,3,4,26,33,35,38]","[3,4,27,32,43,44,60,96,109,114,116,122,130,146,163,177,183,190,195,197]",-0.2620616651936665,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""26"":0.0,""33"":0.0,""35"":0.0,""38"":0.0}",177.10715329244766,1.9051480851949691,12.95966313590397,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
62,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,30,0.15,300.0,0.0001,OPTIMAL,True,0.6252608839711975,0.6252608839711975,0.0,0.2225968837738037,1.0,"[0,1,2,3,4,11,17,28,46]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.26206166519366697,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""11"":0.0,""17"":0.0,""28"":0.0,""46"":0.0}",125.05217679423984,1.9051480851949691,12.959663135903968,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
63,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,40,0.20,300.0,0.0001,OPTIMAL,True,0.525582324339851,0.525582324339851,0.0,0.17727112770080566,1.0,"[0,1,2,3,4,7,10,43,44]","[3,4,7,23,27,32,35,43,44,45,49,60,66,85,88,89,92,96,104,109,111,114,116,119,121,122,128,130,134,146,151,163,169,177,178,179,183,190,195,197]",-0.262061665193666,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""7"":0.0,""10"":0.0,""43"":0.0,""44"":0.0}",105.11646486796931,1.9051480851949691,12.959663135903973,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
64,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,20,0.10,300.0,0.0001,OPTIMAL,True,0.97278748305013,0.97278748305013,0.0,0.1764688491821289,1.0,"[0,1,2,3,4]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,185,197,198]",-0.9787469077684992,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",194.55749661002665,1.9963766339294902,13.620691546574049,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
65,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,30,0.15,300.0,0.0001,OPTIMAL,True,0.665177892303312,0.665177892303312,0.0,0.2208271026611328,1.0,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,153,155,160,169,180,185,194,197,198]",-0.9787469077684967,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",133.03557846066678,1.9963766339294906,13.620691546574053,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
66,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,40,0.20,300.0,0.0001,OPTIMAL,True,0.5624853146690896,0.5624853146690896,0.0,0.17670702934265137,1.0,"[0,1,2,3,4]","[10,11,15,24,33,34,39,43,49,50,51,66,70,71,74,81,83,90,107,108,117,122,141,142,143,147,150,152,153,155,160,169,178,180,185,187,194,195,197,198]",-0.9787469077684979,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",112.49706293382827,1.9963766339294904,13.62069154657405,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
67,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,7,20,0.10,300.0,0.0001,OPTIMAL,True,0.97278748305013,0.97278748305013,0.0,0.28505992889404297,1.0,"[0,1,2,3,4,24,45]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,185,197,198]",-0.978746907768497,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""24"":0.0,""45"":0.0}",194.55749661002665,1.9963766339294906,13.620691546574053,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
68,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,7,30,0.15,300.0,0.0001,OPTIMAL,True,0.6651778923033156,0.665177892303312,0.0,0.18851685523986816,1.0,"[0,1,2,3,4,21,40]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,153,155,160,169,180,185,194,197,198]",-0.9787469077684964,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""21"":0.0,""40"":0.0}",133.03557846066676,1.9963766339294906,13.620691546574053,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
69,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,7,40,0.20,300.0,0.0001,OPTIMAL,True,0.5624853146691109,0.5624853146691073,0.0,0.34278011322021484,1.0,"[0,1,2,3,4,24,30]","[10,11,15,24,33,34,39,43,49,50,51,66,70,71,74,81,83,90,107,108,117,122,141,142,143,147,150,152,153,155,160,169,178,180,185,187,194,195,197,198]",-0.9787469077684965,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""24"":0.0,""30"":0.0}",112.49706293382829,1.9963766339294906,13.620691546574053,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
70,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,9,20,0.10,300.0,0.0001,OPTIMAL,True,0.9727874830501264,0.9727874830501264,0.0,0.251680850982666,1.0,"[0,1,2,3,4,9,26,35,39]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,185,197,198]",-0.9787469077684982,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""9"":0.0,""26"":0.0,""35"":0.0,""39"":0.0}",194.55749661002665,1.9963766339294904,13.620691546574049,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
71,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,9,30,0.15,300.0,0.0001,OPTIMAL,True,0.665177892303312,0.665177892303312,0.0,0.17589187622070312,1.0,"[0,1,2,3,4,12,18,30,36]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,153,155,160,169,180,185,194,197,198]",-0.9787469077684977,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""12"":0.0,""18"":0.0,""30"":0.0,""36"":0.0}",133.03557846066678,1.9963766339294904,13.62069154657405,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
72,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,9,40,0.20,300.0,0.0001,OPTIMAL,True,0.5624853146691002,0.5624853146691002,0.0,0.1843891143798828,1.0,"[0,1,2,3,4,7,22,40,43]","[10,11,15,24,33,34,39,43,49,50,51,66,70,71,74,81,83,90,107,108,117,122,141,142,143,147,150,152,153,155,160,169,178,180,185,187,194,195,197,198]",-0.9787469077684838,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""7"":0.0,""22"":0.0,""40"":0.0,""43"":0.0}",112.4970629338283,1.9963766339294924,13.62069154657409,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
73,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,5,20,0.10,300.0,0.0001,OPTIMAL,True,0.7072111032709714,0.7072111032709714,0.0,0.22072196006774902,1.0,"[0,1,2,3,4]","[8,26,40,60,67,71,76,92,96,100,107,111,135,140,145,156,165,174,182,194]",-0.7315422867218971,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",141.44222065419245,1.7157648535960521,11.37303374269913,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
74,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,5,30,0.15,300.0,0.0001,OPTIMAL,True,0.5950700639905655,0.5950700639905655,0.0,0.20849990844726562,1.0,"[0,1,2,3,4]","[8,21,26,34,40,60,67,71,76,77,80,90,92,96,100,102,107,111,135,140,145,156,165,166,173,174,182,186,194,199]",-0.7315422867218964,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",119.01401279811111,1.7157648535960521,11.373033742699134,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
75,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,5,40,0.20,300.0,0.0001,OPTIMAL,True,0.5171307570383981,0.5171307570383981,0.0,0.23289990425109863,1.0,"[0,1,2,3,4]","[6,8,21,23,26,34,40,46,55,58,60,67,71,76,77,80,81,90,92,95,96,100,102,107,110,111,135,140,145,148,149,156,165,166,173,174,182,186,194,199]",-0.7315422867218959,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0}",103.42615140767936,1.7157648535960521,11.373033742699135,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
76,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,7,20,0.10,300.0,0.0001,OPTIMAL,True,0.7072111032709678,0.7072111032709678,0.0,0.18899106979370117,1.0,"[0,1,2,3,4,30,46]","[8,26,40,60,67,71,76,92,96,100,107,111,135,140,145,156,165,174,182,194]",-0.7315422867218971,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""30"":0.0,""46"":0.0}",141.44222065419245,1.7157648535960521,11.37303374269913,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
77,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,7,30,0.15,300.0,0.0001,OPTIMAL,True,0.5950700639905655,0.5950700639905655,0.0,0.17690610885620117,1.0,"[0,1,2,3,4,24,29]","[8,21,26,34,40,60,67,71,76,77,80,90,92,96,100,102,107,111,135,140,145,156,165,166,173,174,182,186,194,199]",-0.7315422867218964,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""24"":0.0,""29"":0.0}",119.01401279811111,1.7157648535960521,11.373033742699134,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
78,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,7,40,0.20,300.0,0.0001,OPTIMAL,True,0.5171307570383945,0.5171307570383945,0.0,0.32373881340026855,1.0,"[0,1,2,3,4,44,48]","[6,8,21,23,26,34,40,46,55,58,60,67,71,76,77,80,81,90,92,95,96,100,102,107,110,111,135,140,145,148,149,156,165,166,173,174,182,186,194,199]",-0.731542286721895,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""44"":0.0,""48"":0.0}",103.42615140767934,1.7157648535960521,11.373033742699135,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
79,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,9,20,0.10,300.0,0.0001,OPTIMAL,True,0.7072111032709678,0.7072111032709678,0.0,0.1790330410003662,1.0,"[0,1,2,3,4,19,26,36,42]","[8,26,40,60,67,71,76,92,96,100,107,111,135,140,145,156,165,174,182,194]",-0.7315422867219021,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""19"":0.0,""26"":0.0,""36"":0.0,""42"":0.0}",141.4422206541925,1.7157648535960521,11.373033742699121,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
80,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,9,30,0.15,300.0,0.0001,OPTIMAL,True,0.5950700639905655,0.5950700639905655,0.0,0.22236895561218262,1.0,"[0,1,2,3,4,7,18,27,44]","[8,21,26,34,40,60,67,71,76,77,80,90,92,96,100,102,107,111,135,140,145,156,165,166,173,174,182,186,194,199]",-0.7315422867218957,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""7"":0.0,""18"":0.0,""27"":0.0,""44"":0.0}",119.01401279811108,1.7157648535960524,11.373033742699135,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
81,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_3.dat,vertical_outliers,200,49,9,40,0.20,300.0,0.0001,OPTIMAL,True,0.517130757038128,0.517130757038128,0.0,0.1868131160736084,1.0,"[0,1,2,3,4,19,22,30,39]","[6,8,21,23,26,34,40,46,55,58,60,67,71,76,77,80,81,90,92,95,96,100,102,107,110,111,135,140,145,148,149,156,165,166,173,174,182,186,194,199]",-0.7315422867218915,"{""0"":1.0,""1"":1.0,""2"":1.0,""3"":1.0,""4"":1.0,""19"":0.0,""22"":0.0,""30"":0.0,""39"":0.0}",103.42615140767928,1.7157648535960521,11.373033742699143,"[0,1,2,3,4]","[8,26,40,60,67,71,92,96,100,107,111,135,140,145,156,165,174,182,194]",
