run_id,formulation,train_file,corruption_scheme,n_samples,n_features,d0,k0,k0_ratio,time_limit,mip_gap_target,status_name,solved_to_optimality,objective_value,best_bound,mip_gap,runtime_sec,node_count,selected_features,detected_outliers,estimated_z,selected_coefficients,train_lad_authentic,train_mae_all,train_mse_all,true_features,true_outliers,error_message
31,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,7,15,0.10,300.0,0.0001,OPTIMAL,True,0.6849023002074803,0.6849023002074803,0.0,10.78013801574707,6326.0,"[0,1,2,3,4,30,39]","[8,10,12,19,33,39,45,50,65,69,72,74,77,87,107]",-2.376436235412976,"{""0"":1.2052048520931762,""1"":1.0956168954541918,""2"":1.1326509489970666,""3"":1.0573583598533265,""4"":0.9401439942472681,""30"":-0.27265361777411795,""39"":-0.3657795875717716}",102.73534503112222,1.7189946190919712,12.052190599277532,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
32,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,7,23,0.15,300.0,0.0001,OPTIMAL,True,0.5256666904065015,0.5256666904065015,0.0,19.218991994857788,23878.0,"[0,1,2,3,4,30,39]","[8,10,12,15,18,19,21,33,39,44,45,50,59,65,69,72,74,77,85,87,107,130,131]",-2.3699849702517968,"{""0"":1.2034721306775142,""1"":1.0714511603225232,""2"":1.136927630454462,""3"":1.0501522414858193,""4"":0.9488073801150098,""30"":-0.26583640409523795,""39"":-0.3702232996020473}",77.94635736592276,1.7196067564554633,12.066012165839092,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
33,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,7,30,0.20,300.0,0.0001,OPTIMAL,True,0.4497624800259661,0.4497624800259661,0.0,267.6713719367981,510534.0,"[0,1,2,3,4,30,39]","[0,8,10,12,15,18,19,21,33,39,44,45,49,50,54,59,65,69,70,72,74,77,83,85,87,106,107,130,131,140]",-2.3501957631249826,"{""0"":1.1948776563709214,""1"":1.0025657653138036,""2"":1.0991905545494747,""3"":1.0639998681973428,""4"":0.9973940802367419,""30"":-0.26588185400486186,""39"":-0.3198130073475762}",66.18128145498211,1.7254563373992335,12.13912383537368,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
34,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,9,15,0.10,300.0,0.0001,OPTIMAL,True,0.6467378621058779,0.6467378621058779,0.0,26.47617793083191,16138.0,"[0,1,2,3,4,9,11,30,39]","[8,10,12,19,33,39,45,50,65,69,72,74,85,87,107]",-2.4089405523808303,"{""0"":1.069008733989293,""1"":1.1019294263226276,""2"":1.0652784614885968,""3"":1.1013353448062153,""4"":0.9586108185559475,""9"":0.14707033325604893,""11"":0.3139689417981154,""30"":-0.32076241696388336,""39"":-0.2601955365174068}",97.01067931588177,1.6820932874040317,12.045912338308007,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
35,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,9,23,0.15,300.0,0.0001,OPTIMAL,True,0.49106504523442646,0.49106504523442646,0.0,94.90181493759155,112781.0,"[0,1,2,3,4,9,11,30,39]","[8,10,12,15,19,21,33,39,45,49,50,59,65,69,72,74,77,85,87,106,107,130,131]",-2.415568009011667,"{""0"":1.0771209813955993,""1"":1.0863956103560355,""2"":1.0562353699808917,""3"":1.1078017271801694,""4"":0.9601286528858967,""9"":0.16794919042378365,""11"":0.31021575116515593,""30"":-0.30775628708137337,""39"":-0.2502753273755434}",72.91356472712246,1.682198135590651,12.033222378977882,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
36,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_1.dat,vertical_outliers,150,49,9,30,0.20,300.0,0.0001,TIME_LIMIT,False,0.4141238421450059,0.36728047693828053,0.11311438859471204,300.01165199279785,300979.0,"[0,1,2,3,4,9,11,30,39]","[0,8,10,12,15,18,19,21,33,39,44,45,49,50,54,59,65,69,72,74,77,83,85,87,95,106,107,130,131,140]",-2.388135417221506,"{""0"":1.0660125395748776,""1"":1.036361046463397,""2"":1.0762144721256703,""3"":1.1162901079467311,""4"":1.0081561873570104,""9"":0.14542809363573797,""11"":0.2661634348907432,""30"":-0.29330873223864007,""39"":-0.2737193452532734}",61.193342124509336,1.6879677240323614,12.109071566229526,"[0,1,2,3,4]","[8,10,12,19,33,39,45,50,65,69,72,74,77,85,87,107]",
37,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,5,15,0.10,300.0,0.0001,OPTIMAL,True,0.6958161953258177,0.6958161953258177,0.0,1.915356159210205,120.0,"[0,1,2,3,4]","[8,18,20,24,27,28,59,62,79,97,98,99,108,124,139]",-0.8839623156350054,"{""0"":1.1556285326726745,""1"":0.9099537407489131,""2"":0.9692336741310544,""3"":0.9473423183126797,""4"":0.9440470220880552}",104.37242929887267,1.5323555887234352,8.79855274093475,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
38,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,5,23,0.15,300.0,0.0001,OPTIMAL,True,0.5869222657799971,0.5869222657799971,0.0,9.792303085327148,4814.0,"[0,1,2,3,4]","[8,18,20,22,24,27,28,36,37,54,59,62,64,79,87,97,98,99,108,124,126,135,139]",-0.873238271268771,"{""0"":1.1532709274517927,""1"":0.9824667819933234,""2"":1.031758994791828,""3"":0.9262880936726687,""4"":0.9138086555585697}",87.98594760358816,1.5333502062926103,8.796639520265764,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
39,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,5,30,0.20,300.0,0.0001,OPTIMAL,True,0.5075398487509102,0.5075398487509102,0.0,23.866703033447266,22331.0,"[0,1,2,3,4]","[4,8,18,20,22,24,26,27,28,36,37,54,59,62,64,72,79,80,87,89,96,97,98,99,108,111,124,126,135,139]",-0.8703266643543999,"{""0"":1.1483221378796478,""1"":0.9874832663493084,""2"":1.0359267064318063,""3"":0.9206409237980818,""4"":0.9152794670418188}",76.13097731263656,1.5338610544772098,8.80299385863692,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
40,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,7,15,0.10,300.0,0.0001,OPTIMAL,True,0.6732062006721771,0.6732062006721771,0.0,5.746426105499268,4360.0,"[0,1,2,3,4,10,34]","[8,18,20,24,27,28,54,62,79,87,98,99,108,124,139]",-0.8239851721668477,"{""0"":1.2329864926527303,""1"":0.8757901755517945,""2"":0.9878452077834498,""3"":0.8581566780064092,""4"":0.8697099097113666,""10"":0.20485871309392575,""34"":0.18525081716550004}",100.40974515473818,1.5092424458023637,8.888323376635505,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
41,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,7,23,0.15,300.0,0.0001,OPTIMAL,True,0.5636613687281414,0.5636613687281414,0.0,179.75349307060242,220135.0,"[0,1,2,3,4,16,19]","[8,18,20,22,24,27,28,36,37,54,59,62,64,78,79,87,97,98,99,108,124,135,139]",-0.8804199363985353,"{""0"":1.2272306230329475,""1"":0.8771375928795786,""2"":0.9052791256331928,""3"":0.8653132343948878,""4"":0.8999696365248218,""16"":-0.19172503243467912,""19"":-0.17343122431246105}",84.03757219852329,1.5163891334895885,8.841926974437738,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
42,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,7,30,0.20,300.0,0.0001,TIME_LIMIT,False,0.48772600582115105,0.4333780233525289,0.11143138118526233,300.0155839920044,266910.0,"[0,1,2,3,4,10,19]","[3,8,18,20,22,24,26,27,28,36,37,42,44,54,59,62,64,72,78,79,87,92,96,97,98,99,108,124,135,139]",-0.8617429829160289,"{""0"":1.2684700896676404,""1"":0.8340009319699997,""2"":0.9956391401688505,""3"":0.7482042747256284,""4"":0.8361443683825955,""10"":0.19598454594593095,""19"":-0.13152345280455133}",72.40742540790256,1.514755128473621,8.914089239404074,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
43,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,9,15,0.10,300.0,0.0001,OPTIMAL,True,0.654207938972574,0.654207938972574,0.0,23.703508853912354,14566.0,"[0,1,2,3,4,10,23,33,34]","[8,18,20,24,27,28,54,62,79,87,97,98,108,124,139]",-0.9158705023989422,"{""0"":1.2197305840546249,""1"":0.8414694240549866,""2"":0.9373001268742361,""3"":0.9662280261974113,""4"":0.8885899225918749,""10"":0.21970941866795776,""23"":0.11279575648060043,""33"":0.1430281961295244,""34"":0.1920016465340502}",97.32751263452474,1.483885738016831,8.713707301299186,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
44,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,9,23,0.15,300.0,0.0001,TIME_LIMIT,False,0.5425328971662596,0.5094358574070322,0.06100466890044602,300.060830116272,275134.0,"[0,1,2,3,4,8,16,19,46]","[8,18,20,24,27,28,36,37,54,59,62,64,78,79,87,97,98,99,108,111,124,135,139]",-0.8378772030195748,"{""0"":1.2128692581640856,""1"":0.9445766856305083,""2"":0.9957618429557967,""3"":0.8244749665405156,""4"":0.7637194733109943,""8"":-0.15233533059518492,""16"":-0.18602902987425587,""19"":-0.3028818582784881,""46"":-0.23349300444509136}",80.3456526072842,1.512790762234927,9.042168003046243,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
45,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_2.dat,vertical_outliers,150,49,9,30,0.20,300.0,0.0001,TIME_LIMIT,False,0.4680634509357823,0.3977191186927775,0.15028802633995011,300.01665711402893,211959.0,"[0,1,2,3,4,10,16,19,39]","[8,18,20,22,24,26,27,28,36,37,42,44,54,59,62,64,72,78,79,87,92,96,97,98,99,108,124,126,135,139]",-0.8118239359792214,"{""0"":1.2530929047331985,""1"":0.830700031264188,""2"":0.9068416307664148,""3"":0.8188326445492873,""4"":0.8108207731576719,""10"":0.1625347425589457,""16"":-0.19342996845779548,""19"":-0.1732497672896371,""39"":-0.09687214958147414}",69.57892308122028,1.5023317901241668,8.971602235869387,"[0,1,2,3,4]","[8,18,20,24,27,28,62,79,98,108,124,139]",
46,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,15,0.10,300.0,0.0001,OPTIMAL,True,0.813312287340236,0.813312287340236,0.0,3.5604262351989746,3173.0,"[0,1,2,3,4]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.829735284331692,"{""0"":0.936872078888977,""1"":0.9831134282797037,""2"":1.110037537669882,""3"":1.0653651508977833,""4"":0.9995203696969922}",121.99684310103547,1.8000858467762357,11.52547724928679,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
47,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,23,0.15,300.0,0.0001,OPTIMAL,True,0.610203318086308,0.610203318086308,0.0,3.6210520267486572,3220.0,"[0,1,2,3,4]","[0,14,21,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,147]",-0.7989906272698655,"{""0"":0.921400621196728,""1"":0.971136231040063,""2"":1.126606093248097,""3"":1.072511391071964,""4"":1.0087641270036456}",91.53049771294624,1.8050342344869528,11.621649514923256,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
48,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,5,30,0.20,300.0,0.0001,OPTIMAL,True,0.5227550003797019,0.5227550003797019,0.0,13.891861915588379,13554.0,"[0,1,2,3,4]","[0,14,21,24,27,34,35,55,58,62,66,70,77,79,83,89,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.8416432695113922,"{""0"":1.0062380900334724,""1"":0.9889576280943159,""2"":1.0775473201377863,""3"":1.0676257066432255,""4"":1.0300578558399656}",78.41325005695529,1.7999905276726629,11.525168063298551,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
49,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,15,0.10,300.0,0.0001,OPTIMAL,True,0.7692134802461651,0.7692134802461651,0.0,40.98863196372986,27331.0,"[0,1,2,3,4,11,29]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.906192736582267,"{""0"":0.8837912995841849,""1"":1.0198181426101167,""2"":1.1825726477104792,""3"":0.986629916465574,""4"":0.9360627172072151,""11"":-0.17365960735236446,""29"":-0.42216189756596834}",115.38202203692494,1.7211231755714873,10.778029128769452,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
50,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,23,0.15,300.0,0.0001,OPTIMAL,True,0.5758731419703114,0.5758731419703114,0.0,55.850672006607056,39283.0,"[0,1,2,3,4,11,33]","[14,24,35,55,58,62,66,79,89,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.8784286886932032,"{""0"":0.8655623754602135,""1"":0.9323417837546207,""2"":1.0838285921173625,""3"":1.0256082257428172,""4"":0.9990073495484426,""11"":-0.1889560964863216,""33"":-0.22385664126311686}",86.38097129554671,1.7696931782377632,11.521263058559253,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
51,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,7,30,0.20,300.0,0.0001,TIME_LIMIT,False,0.48744146210455386,0.44237307086468863,0.09245908430784715,300.0188801288605,377618.0,"[0,1,2,3,4,11,44]","[0,14,21,27,34,35,55,58,62,66,77,79,83,89,96,102,105,106,110,112,115,118,119,122,127,130,131,138,139,147]",-0.9535745132547947,"{""0"":1.0111502418081302,""1"":0.956200433483852,""2"":1.0354927817857222,""3"":1.0079330244264493,""4"":0.9322770236126202,""11"":-0.20186380766997536,""44"":0.29398178648736734}",72.03190769590245,1.7679408317149894,11.388564638339698,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
52,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,15,0.10,300.0,0.0001,OPTIMAL,True,0.7486866876353332,0.7486866876353332,0.0,196.6013309955597,171160.0,"[0,1,2,3,4,11,27,29,46]","[14,35,62,66,79,89,105,106,112,115,118,119,127,130,131]",-0.8712316995105992,"{""0"":0.878346951463787,""1"":0.9969930393743139,""2"":1.167354553485376,""3"":1.0520893080097096,""4"":0.9354694934924328,""11"":-0.13597644935518638,""27"":0.12819312449689418,""29"":-0.3336162571423314,""46"":0.1031777074866188}",112.30300314530001,1.6994605373917504,10.725706213895277,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
53,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,23,0.15,300.0,0.0001,OPTIMAL,True,0.5558590308672366,0.5558590308672366,0.0,278.70762515068054,290296.0,"[0,1,2,3,4,11,33,35,40]","[14,21,24,35,55,58,62,66,79,89,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.7965121306673929,"{""0"":0.8874581085098042,""1"":0.9360235755979213,""2"":1.0309579456034335,""3"":1.0297789669862623,""4"":0.9901435061709523,""11"":-0.2448546572619803,""33"":-0.33058443456524134,""35"":0.17520432909549144,""40"":-0.18731636985386277}",83.37885463008551,1.7663456591136264,11.805860538739736,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
54,L,data/raw/synthetic/vertical_outliers/test150322_150_50_01_2_0_5_-10_3.dat,vertical_outliers,150,49,9,30,0.20,300.0,0.0001,TIME_LIMIT,False,0.4620834231616414,0.3492026326435869,0.24428660466914795,300.03684306144714,57498.0,"[0,1,2,3,4,32,44,46,47]","[0,14,21,27,34,35,54,55,58,62,66,70,79,83,89,96,102,105,106,110,112,115,118,119,127,130,131,138,139,147]",-0.9100251428886653,"{""0"":0.9846122900098454,""1"":1.0188245355880963,""2"":1.0779459600437276,""3"":1.1194187306771641,""4"":0.9405894448218065,""32"":-0.13264977151202453,""44"":0.2896331111869668,""46"":0.23500842279011144,""47"":0.1021557201253543}",69.03161798939914,1.7385794371970378,11.257876406039015,"[0,1,2,3,4]","[14,35,55,62,66,79,89,105,106,110,112,115,118,119,127,130,131]",
55,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,20,0.10,300.0,0.0001,OPTIMAL,True,0.8573223396782164,0.8573223396782164,0.0,24.062070846557617,20897.0,"[0,1,2,3,4]","[3,4,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,190,195,197]",-0.19597936988760847,"{""0"":1.1005707573316064,""1"":1.0247499467621477,""2"":1.058836250693725,""3"":1.2983516069328231,""4"":0.9955085037383579}",171.4644679356433,1.8887931204580979,13.276051627759365,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
56,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,30,0.15,300.0,0.0001,OPTIMAL,True,0.5913505616892313,0.5913505616892313,0.0,4.322842836380005,1523.0,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.16786186369111217,"{""0"":1.0999798203817168,""1"":1.0179318481527615,""2"":1.0569857599720258,""3"":1.2994761982712981,""4"":0.9763065815417031}",118.2701123378463,1.8918849958589623,13.347757090100295,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
57,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,5,40,0.20,300.0,0.0001,OPTIMAL,True,0.49568442643127064,0.49568442643127064,0.0,14.977033853530884,9060.0,"[0,1,2,3,4]","[3,4,7,23,27,32,35,43,44,45,49,60,66,67,69,88,89,94,96,104,109,111,114,116,119,121,122,128,130,134,146,163,169,177,178,179,183,190,195,197]",-0.20183348610235596,"{""0"":1.0899457414270661,""1"":1.047160984943585,""2"":1.113291093783868,""3"":1.2921941935391015,""4"":0.9713298141847498}",98.8248072758199,1.8885253477487711,13.262215280278864,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
58,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,20,0.10,300.0,0.0001,TIME_LIMIT,False,0.8265975263318237,0.728877663071797,0.11821939958334533,300.0230641365051,136880.0,"[0,1,2,3,4,26,37]","[3,4,23,27,32,43,44,60,96,109,114,116,130,146,163,177,178,183,195,197]",-0.10353372391997302,"{""0"":1.113321123625369,""1"":1.026975870078542,""2"":1.0310056890669264,""3"":1.2798767043403083,""4"":1.0322716946263681,""26"":-0.1504760733010149,""37"":0.1757290586092139}",165.31950526640017,1.8684930009175913,13.462703694469969,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
59,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,30,0.15,300.0,0.0001,OPTIMAL,True,0.5610128769417402,0.5610128769417402,0.0,99.6649341583252,49127.0,"[0,1,2,3,4,30,37]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.10080786486992588,"{""0"":1.1108412838340462,""1"":1.0656914362705854,""2"":1.0284437973414915,""3"":1.2904697651895183,""4"":0.9484443417788516,""30"":-0.1499040088919487,""37"":0.17279552068374568}",112.20257538834805,1.8598203405419822,13.208260727105257,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
60,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,7,40,0.20,300.0,0.0001,TIME_LIMIT,False,0.46815531924936343,0.4305744871737006,0.08027428191122474,300.0045349597931,297111.0,"[0,1,2,3,4,32,37]","[3,4,7,23,27,32,35,43,44,45,49,60,63,66,67,88,89,94,96,104,109,111,114,116,119,121,122,128,130,134,146,163,169,177,178,179,183,190,195,197]",-0.14191084771614335,"{""0"":1.0499846955159158,""1"":1.0746083577759553,""2"":0.997433175307705,""3"":1.3021026910028801,""4"":0.9553709652973881,""32"":-0.10131899586866751,""37"":0.19152610805547746}",93.06122994746423,1.8529990714227393,13.087249678684675,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
61,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,20,0.10,300.0,0.0001,TIME_LIMIT,False,0.800056947135211,0.7218400214741578,0.09776419783757519,300.0099878311157,230596.0,"[0,1,2,3,4,7,25,26,37]","[3,4,23,27,32,43,44,60,96,109,114,116,130,146,163,177,183,190,195,197]",-0.10059741500489651,"{""0"":1.1690461735905158,""1"":0.9572945327546388,""2"":1.0704417805295543,""3"":1.2310351213888806,""4"":0.9856855783864874,""7"":0.16534118093330724,""25"":-0.1966912660569125,""26"":-0.19063215891309745,""37"":0.15458358928373492}",160.01138942704227,1.8394611879426166,13.247734057259379,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
62,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,30,0.15,300.0,0.0001,OPTIMAL,True,0.5414716696658963,0.5414716696658963,0.0,275.2072331905365,198871.0,"[0,1,2,3,4,26,30,34,37]","[3,4,7,23,27,32,43,44,60,66,88,89,96,109,111,114,116,121,122,130,134,146,163,177,178,179,183,190,195,197]",-0.07056720134244919,"{""0"":1.1119122386095226,""1"":1.137591857697126,""2"":1.0146088732199885,""3"":1.243032675309177,""4"":0.9433273779882584,""26"":-0.13033104194342862,""30"":-0.23084865534274357,""34"":0.18913155094205425,""37"":0.14542323970271512}",108.2943339331793,1.846962701702659,13.294420638487088,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
63,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_1.dat,vertical_outliers,200,49,9,40,0.20,300.0,0.0001,TIME_LIMIT,False,0.45104061687848584,0.3374486826943465,0.25184413539134093,300.0850760936737,25708.0,"[0,1,2,3,4,26,30,34,37]","[3,4,7,23,27,32,35,36,43,44,45,60,66,67,68,69,85,88,89,94,96,104,109,111,114,116,121,122,130,134,146,163,169,177,178,179,183,190,195,197]",-0.0802896149299456,"{""0"":1.1185802855956546,""1"":1.138392351813052,""2"":1.0260328675967667,""3"":1.2487103738078025,""4"":0.9442328855234985,""26"":-0.13172290333188902,""30"":-0.23366747328814017,""34"":0.19724072252842412,""37"":0.13873203163963482}",89.27545928882529,1.8465957728337483,13.285539023879515,"[0,1,2,3,4]","[3,4,7,23,27,32,43,44,60,96,109,114,116,122,130,146,163,177,178,179,183,190,195,197]",
64,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,20,0.10,300.0,0.0001,OPTIMAL,True,0.9628152542524689,0.9628152542524689,0.0,75.76942181587219,45003.0,"[0,1,2,3,4]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,194,197,198]",-1.096975511140842,"{""0"":0.9743138123352039,""1"":1.068495219450361,""2"":1.0496270807110286,""3"":1.0106890317138724,""4"":1.1732391272680494}",192.56305085049382,1.9800797885189605,13.481716804937427,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
65,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,30,0.15,300.0,0.0001,OPTIMAL,True,0.6564509425966712,0.6564509425966712,0.0,7.258651971817017,1598.0,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,122,142,143,147,150,153,155,160,169,185,194,197,198]",-1.057022998618695,"{""0"":0.9751084511796901,""1"":1.1093896575749504,""2"":1.0229313166324754,""3"":1.0040397341712963,""4"":1.1708684141409644}",131.2901885193343,1.984443653281749,13.588174171806646,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
66,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,5,40,0.20,300.0,0.0001,OPTIMAL,True,0.5512551805755754,0.5512551805755754,0.0,58.05447602272034,45844.0,"[0,1,2,3,4]","[10,11,15,16,24,33,34,39,43,49,50,51,66,70,71,74,81,83,90,107,108,117,122,141,142,143,147,150,152,153,155,160,169,178,180,185,187,194,197,198]",-1.058237871888718,"{""0"":0.9753048894404934,""1"":1.114198839213699,""2"":1.0217508305926903,""3"":1.0052054886194495,""4"":1.1721056449491096}",110.17694184861746,1.9844667344495712,13.58868076906021,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
67,L,data/raw/synthetic/vertical_outliers/test150322_200_50_01_2_0_5_-10_2.dat,vertical_outliers,200,49,7,20,0.10,300.0,0.0001,TIME_LIMIT,False,0.9261564100667321,0.7262634364424274,0.21583068631992933,300.07343888282776,25576.0,"[0,1,2,3,4,31,44]","[10,11,24,34,43,49,50,66,70,71,74,83,108,117,143,150,169,185,197,198]",-1.1448525206586762,"{""0"":0.9637305738513031,""1"":1.0699360389934722,""2"":0.9970151012156124,""3"":0.9375355470792749,""4"":1.076558947305092,""31"":0.2417561720961431,""44"":-0.18923161527423693}",185.23128201334646,1.9404270700701198,13.235408627287372,"[0,1,2,3,4]","[10,11,15,24,34,39,43,49,50,66,70,71,74,83,107,108,117,142,143,147,150,169,185,194,197,198]",
